paper_id,title,publication_year,publication_type,citation_count,citations_per_year,referenced_works_count,topics,primary_topic,primary_subfield,primary_field,venue_source,authors,institutions,countries,doi,language,is_oa,oa_status
https://openalex.org/W2988114478,The Computational Boundary of a “Self”: Developmental Bioelectricity Drives Multicellularity and Scale-Free Cognition,2019,article,278,34.75,317,Photoreceptor and optogenetics research; Planarian Biology and Electrostimulation; Plant and Biological Electrophysiology Studies,Plant and Biological Electrophysiology Studies,Plant Science,Agricultural and Biological Sciences,Frontiers in Psychology,Michael Levin,Tufts University,US,https://doi.org/10.3389/fpsyg.2019.02688,en,True,gold
https://openalex.org/W3124038879,The Unreasonable Fairness of Maximum Nash Welfare,2019,article,278,34.75,26,Auction Theory and Applications; Game Theory and Applications; Game Theory and Voting Systems,Game Theory and Voting Systems,Economics and Econometrics,"Economics, Econometrics and Finance",ACM Transactions on Economics and Computation,Ariel D. Procaccia; David Kurokawa; Hervé Moulin; Ioannis Caragiannis; Junxing Wang; Nisarg Shah,Carnegie Mellon University; National Research University Higher School of Economics; University of Glasgow; University of Patras; University of Toronto,CA; GB; GR; RU; US,https://doi.org/10.1145/3355902,en,True,bronze
https://openalex.org/W2909953525,Machine Learning–Based Prediction of Clinical Outcomes for Children During Emergency Department Triage,2019,article,277,34.625,54,Artificial Intelligence in Healthcare and Education; Emergency and Acute Care Studies; Sepsis Diagnosis and Treatment,Emergency and Acute Care Studies,Emergency Medicine,Medicine,JAMA Network Open,Carlos A. Camargo; Kohei Hasegawa; Mohammad Kamal Faridi; Robert J. Freishtat; Tadahiro Goto,Children's National; George Washington University; Harvard University; Massachusetts General Hospital,US,https://doi.org/10.1001/jamanetworkopen.2018.6937,en,True,gold
https://openalex.org/W2948100573,The Challenges of Algorithm-Based HR Decision-Making for Personal Integrity,2019,article,277,34.625,162,"AI and HR Technologies; Ethics and Social Impacts of AI; Law, Economics, and Judicial Systems",Ethics and Social Impacts of AI,Safety Research,Social Sciences,Journal of Business Ethics,Antoinette Weibel; Christoph Schank; Gabriel Kasper; Isabelle Wildhaber; Simon Daniel Schafheitle; Thorsten Busch; Ulrich Leicht‐Deobald,INSEAD; University of Applied Sciences St. Gallen; University of St.Gallen; University of Vechta,CH; DE; FR,https://doi.org/10.1007/s10551-019-04204-w,en,True,hybrid
https://openalex.org/W2964334073,USE-Net: Incorporating Squeeze-and-Excitation blocks into U-Net for prostate zonal segmentation of multi-institutional MRI datasets,2019,article,277,34.625,81,Advanced Neural Network Applications; Medical Imaging and Analysis; Prostate Cancer Diagnosis and Treatment,Advanced Neural Network Applications,Computer Vision and Pattern Recognition,Computer Science,Aisberg (University of Bergamo),Andrea Tangherloni; Paolo Cazzaniga,"Cancer Research UK Cambridge Center; Institute of Molecular Bioimaging and Physiology; National Academies of Sciences, Engineering, and Medicine; National Research Council; The University of Tokyo; University of Cambridge; University of Milano-Bicocca",GB; IT; JP; US,https://doi.org/10.1016/j.neucom.2019.07.006,en,True,green
https://openalex.org/W2984754495,Robots in the Workplace: a Threat to—or Opportunity for—Meaningful Work?,2019,article,277,34.625,58,"Ethics and Social Impacts of AI; Neuroethics, Human Enhancement, Biomedical Innovations; Psychology of Moral and Emotional Judgment",Psychology of Moral and Emotional Judgment,Cognitive Neuroscience,Neuroscience,Philosophy & Technology,Hannah A. Berkers; Jilles Smids; Sven Nyholm,Art Innovation (Netherlands); Utrecht University,NL,https://doi.org/10.1007/s13347-019-00377-4,en,True,hybrid
https://openalex.org/W2985936223,Facial recognition technology in schools: critical questions and concerns,2019,article,277,34.625,30,Teaching and Learning Programming,Teaching and Learning Programming,Computer Science Applications,Computer Science,Learning Media and Technology,Mark Andrejevic; Neil Selwyn,Monash University,AU,https://doi.org/10.1080/17439884.2020.1686014,en,True,bronze
https://openalex.org/W2991830877,A Comparative Analysis of Blockchain Architecture and its Applications: Problems and Recommendations,2019,article,277,34.625,162,"Blockchain Technology Applications and Security; FinTech, Crowdfunding, Digital Finance; IoT and Edge/Fog Computing",Blockchain Technology Applications and Security,Information Systems,Computer Science,IEEE Access,Adnan Nadeem; Ali Alzahrani; Muhammad Shoaib Siddiqui; Salman Jan; Toqeer Ali Syed; Turki Alghamdi,Islamic University of Madinah; University of Kuala Lumpur,MY; SA,https://doi.org/10.1109/access.2019.2957660,en,True,gold
https://openalex.org/W2947415936,Combating Adversarial Misspellings with Robust Word Recognition,2019,article,276,34.5,35,Adversarial Robustness in Machine Learning; Hate Speech and Cyberbullying Detection; Topic Modeling,Topic Modeling,Artificial Intelligence,Computer Science,,Bhuwan Dhingra; Danish Pruthi; Zachary C. Lipton,Carnegie Mellon University,US,https://doi.org/10.18653/v1/p19-1561,en,True,gold
https://openalex.org/W2950488390,An Interactive Multi-Task Learning Network for End-to-End Aspect-Based Sentiment Analysis,2019,preprint,275,34.375,36,Advanced Text Analysis Techniques; Sentiment Analysis and Opinion Mining; Text and Document Classification Technologies,Sentiment Analysis and Opinion Mining,Artificial Intelligence,Computer Science,,Daniel Dahlmeier; Hwee Tou Ng; Ruidan He; Wee Sun Lee,National University of Singapore,SG,https://doi.org/10.18653/v1/p19-1048,en,True,gold
https://openalex.org/W2970487286,Fine-Grained Analysis of Propaganda in News Article,2019,article,275,34.375,26,Advanced Text Analysis Techniques; Misinformation and Its Impacts; Topic Modeling,Misinformation and Its Impacts,Sociology and Political Science,Social Sciences,,Alberto Barrón‐Cedeño; Giovanni Da San Martino; Preslav Nakov; Rostislav Petrov; Seunghak Yu,University of Bologna,IT,https://doi.org/10.18653/v1/d19-1565,en,True,gold
https://openalex.org/W4288086169,Human-AI Collaboration in Data Science,2019,article,275,34.375,61,Big Data and Business Intelligence; Ethics and Social Impacts of AI; Explainable Artificial Intelligence (XAI),Big Data and Business Intelligence,Management Information Systems,"Business, Management and Accounting",Proceedings of the ACM on Human-Computer Interaction,Alexander Gray; Casey Dugan; Dakuo Wang; Horst Samulowitz; Justin D. Weisz; Michael Müller; Parikshit Ram; Werner Geyer; Yla Tausczik,"Cambridge Scientific (United States); IBM (United States); University of Maryland, College Park",US,https://doi.org/10.1145/3359313,en,True,green
https://openalex.org/W2905423756,Perceptual-Sensitive GAN for Generating Adversarial Patches,2019,article,274,34.25,39,Adversarial Robustness in Machine Learning; Digital Media Forensic Detection; Generative Adversarial Networks and Image Synthesis,Adversarial Robustness in Machine Learning,Artificial Intelligence,Computer Science,Proceedings of the AAAI Conference on Artificial Intelligence,Aishan Liu; Anlan Zhang; Dacheng Tao; Huiyuan Xie; Jiaxin Fan; Xianglong Liu; Yuqing Ma,Beihang University; The University of Sydney; University of Cambridge,AU; CN; GB,https://doi.org/10.1609/aaai.v33i01.33011028,en,True,diamond
https://openalex.org/W2965503956,Selling health and happiness how influencers communicate on Instagram about dieting and exercise: mixed methods research,2019,article,274,34.25,37,Digital Marketing and Social Media; Eating Disorders and Behaviors; Social Media in Health Education,Social Media in Health Education,Health,Social Sciences,BMC Public Health,Katharina Pilgrim; Sabine Bohnet-Joschko,Witten/Herdecke University,DE,https://doi.org/10.1186/s12889-019-7387-8,en,True,gold
https://openalex.org/W2966362896,Counterfactuals in Explainable Artificial Intelligence (XAI): Evidence from Human Reasoning,2019,article,274,34.25,41,Adversarial Robustness in Machine Learning; Ethics and Social Impacts of AI; Explainable Artificial Intelligence (XAI),Explainable Artificial Intelligence (XAI),Artificial Intelligence,Computer Science,,Ruth M. J. Byrne,Trinity College Dublin,IE,https://doi.org/10.24963/ijcai.2019/876,en,True,gold
https://openalex.org/W2976711440,Capsule Networks – A survey,2019,article,274,34.25,266,Advanced Graph Neural Networks; Advanced Neural Network Applications; Caching and Content Delivery,Advanced Neural Network Applications,Computer Vision and Pattern Recognition,Computer Science,Journal of King Saud University - Computer and Information Sciences,Adebayo Felix Adekoya; Baagyire Y. Edward; Mighty Abra Ayidzoe; Patrick Kwabena Mensah,University for Development Studies; University of Electronic Science and Technology of China; University of Energy and Natural Resources,CN; GH,https://doi.org/10.1016/j.jksuci.2019.09.014,en,True,hybrid
https://openalex.org/W2802235618,Dealing with categorical and integer-valued variables in Bayesian Optimization with Gaussian processes,2019,article,273,34.125,52,Advanced Multi-Objective Optimization Algorithms; Gaussian Processes and Bayesian Inference; Target Tracking and Data Fusion in Sensor Networks,Gaussian Processes and Bayesian Inference,Artificial Intelligence,Computer Science,Neurocomputing,Daniel Hernández-Lobato; Eduardo C. Garrido‐Merchán,Universidad Autónoma de Madrid,ES,https://doi.org/10.1016/j.neucom.2019.11.004,en,True,bronze
https://openalex.org/W2903782687,InfoVAE: Balancing Learning and Inference in Variational Autoencoders,2019,article,273,34.125,42,Generative Adversarial Networks and Image Synthesis; Music and Audio Processing; Topic Modeling,Generative Adversarial Networks and Image Synthesis,Computer Vision and Pattern Recognition,Computer Science,Proceedings of the AAAI Conference on Artificial Intelligence,Jiaming Song; Shengjia Zhao; Stefano Ermon,Stanford University,US,https://doi.org/10.1609/aaai.v33i01.33015885,en,True,diamond
https://openalex.org/W2946474601,Performance of a Deep Learning Model vs Human Reviewers in Grading Endoscopic Disease Severity of Patients With Ulcerative Colitis,2019,article,273,34.125,24,Colorectal Cancer Screening and Detection; Gastrointestinal Bleeding Diagnosis and Treatment; Inflammatory Bowel Disease,Inflammatory Bowel Disease,Genetics,"Biochemistry, Genetics and Molecular Biology",JAMA Network Open,Akbar K. Waljee; Brahmajee K. Nallamothu; Ji Zhu; Michael Rice; Peter Higgins; Ryan W. Stidham; Shrinivas Bishu; Wenshuo Liu,Ann Arbor VA Medical Center; University of Michigan–Ann Arbor; VA Ann Arbor Healthcare System; VA Center for Clinical Management Research,US,https://doi.org/10.1001/jamanetworkopen.2019.3963,en,True,gold
https://openalex.org/W2979896295,Bayesian Machine Learning in Metamaterial Design: Fragile Becomes Supercompressible,2019,article,273,34.125,40,Cellular and Composite Structures; Fluid Dynamics Simulations and Interactions; Machine Learning in Materials Science,Cellular and Composite Structures,Mechanical Engineering,Engineering,Advanced Materials,Michael Houlder; Miguel A. Bessa; Piotr Głowacki,Delft University of Technology,NL,https://doi.org/10.1002/adma.201904845,en,True,hybrid
https://openalex.org/W2951211142,Ranking Generated Summaries by Correctness: An Interesting but Challenging Application for Natural Language Inference,2019,article,272,34.0,34,Natural Language Processing Techniques; Speech and dialogue systems; Topic Modeling,Topic Modeling,Artificial Intelligence,Computer Science,,Ido Dagan; Iryna Gurevych; Leonardo F. R. Ribeiro; Prasetya Ajie Utama; Tobias Falke,Amazon (Germany); Bar-Ilan University; Technical University of Darmstadt,DE; IL,https://doi.org/10.18653/v1/p19-1213,en,True,gold
https://openalex.org/W2964362517,Application of Artificial Intelligence in Automation of Supply Chain Management,2019,article,272,34.0,39,Blockchain Technology Applications and Security; Internet of Things and AI; Smart Systems and Machine Learning,Internet of Things and AI,Information Systems,Computer Science,Journal of Strategic Innovation and Sustainability,Carl Rebman; Mark E. McMurtrey; Rupa Dash; Upendra K. Kar,University of Central Arkansas; University of Pittsburgh; University of San Diego,US,https://doi.org/10.33423/jsis.v14i3.2105,en,True,bronze
https://openalex.org/W2971061501,Servitization and digitalization in manufacturing: the influence on firm performance,2019,article,272,34.0,86,Consumer Retail Behavior Studies; Customer Service Quality and Loyalty; Service and Product Innovation,Service and Product Innovation,Marketing,"Business, Management and Accounting",Journal of Business and Industrial Marketing,Eloísa Díaz Garrido; José-María Sánchez-López; María Luz Martín Peña,Universidad Rey Juan Carlos,ES,https://doi.org/10.1108/jbim-12-2018-0400,en,True,green
https://openalex.org/W2975358916,"Prediction Success of Machine Learning Methods for Flash Flood Susceptibility Mapping in the Tafresh Watershed, Iran",2019,article,272,34.0,62,Flood Risk Assessment and Management; Hydrology and Drought Analysis; Hydrology and Watershed Management Studies,Flood Risk Assessment and Management,Global and Planetary Change,Environmental Science,Sustainability,Abolfazl Jaafari; Binh Thai Pham; Ebrahim Ahmadisharaf; Indra Prakash; Mahmoud Bayat; Mohammadtaghi Avand; Saeid Janizadeh; Saro Lee; Tran Van Phong,Agricultural Research & Education Organization; Duy Tan University; Government of Gujarat; Korea Institute of Geoscience and Mineral Resources; Korea University of Science and Technology; Research Institute of Forests and Rangelands; Tarbiat Modares University; Vietnam Academy of Science and Technology,IN; IR; KR; VN,https://doi.org/10.3390/su11195426,en,True,gold
https://openalex.org/W2811120218,Diversity in Machine Learning,2019,article,271,33.875,220,Domain Adaptation and Few-Shot Learning; Machine Learning and Algorithms; Machine Learning and Data Classification,Machine Learning and Data Classification,Artificial Intelligence,Computer Science,IEEE Access,Ping Zhong; Weidong Hu; Zhiqiang Gong,National University of Defense Technology,CN,https://doi.org/10.1109/access.2019.2917620,en,True,gold
https://openalex.org/W2948732750,"Deep convolutional neural networks for mammography: advances, challenges and applications",2019,article,271,33.875,153,AI in cancer detection; Advanced Neural Network Applications; COVID-19 diagnosis using AI,AI in cancer detection,Artificial Intelligence,Computer Science,BMC Bioinformatics,Clifford Yang; Dina Abdelhafiz; Reda A. Ammar; Sheida Nabavi,City of Scientific Research and Technological Applications; UConn Health; University of Connecticut,EG; US,https://doi.org/10.1186/s12859-019-2823-4,en,True,gold
https://openalex.org/W2969688345,Evaluating scale effects of topographic variables in landslide susceptibility models using GIS-based machine learning techniques,2019,article,271,33.875,61,Cryospheric studies and observations; Fire effects on ecosystems; Landslides and related hazards,Landslides and related hazards,"Management, Monitoring, Policy and Law",Environmental Science,Scientific Reports,Abdelaziz Merghadi; Ali P. Yunus; Binh Thai Pham; Jie Dou; Kuan-Tsung Chang,Chengdu University of Technology; China Three Gorges University; Duy Tan University; Minghsin University of Science and Technology; Nagaoka University; Nagaoka University of Technology; Université Larbi Tébessi,CN; DZ; JP; TW; VN,https://doi.org/10.1038/s41598-019-48773-2,en,True,gold
https://openalex.org/W2921955147,A Survey on Transfer Learning for Multiagent Reinforcement Learning Systems,2019,article,270,33.75,206,Adaptive Dynamic Programming Control; Data Stream Mining Techniques; Reinforcement Learning in Robotics,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Journal of Artificial Intelligence Research,Anna Helena Reali Costa; Felipe Leno da Silva,Instituto do Sono; Universidade Brasil; Universidade São Francisco; Universidade de São Paulo,BR,https://doi.org/10.1613/jair.1.11396,en,True,diamond
https://openalex.org/W2952142982,Individual Tree-Crown Detection in RGB Imagery Using Semi-Supervised Deep Learning Neural Networks,2019,article,270,33.75,39,Remote Sensing and LiDAR Applications; Remote Sensing in Agriculture; Species Distribution and Climate Change,Remote Sensing and LiDAR Applications,Environmental Engineering,Environmental Science,Remote Sensing,Alina Zare; Ben Weinstein; Ethan P. White; Sergio Marconi; Stephanie Bohlman,University of Florida,US,https://doi.org/10.3390/rs11111309,en,True,gold
https://openalex.org/W2967881340,A Novel Convolutional Neural Network Based Indoor Localization Framework With WiFi Fingerprinting,2019,article,270,33.75,37,Indoor and Outdoor Localization Technologies; Speech and Audio Processing; Underwater Vehicles and Communication Systems,Indoor and Outdoor Localization Technologies,Electrical and Electronic Engineering,Engineering,IEEE Access,Chaocan Xiang; Gengfa Fang; Leyu Liu; Ning Yang; Qianwen Ye; Xiangjian He; Xiaochen Fan; Xudong Song; Zumin Wang,Chongqing University; Dalian University; Northwestern Polytechnical University; University of Technology Sydney,AU; CN,https://doi.org/10.1109/access.2019.2933921,en,True,gold
https://openalex.org/W2938770898,Feeling our way to machine minds: People's emotions when perceiving mind in artificial intelligence,2019,article,269,33.625,76,Death Anxiety and Social Exclusion; Ethics and Social Impacts of AI; Psychology of Moral and Emotional Judgment,Psychology of Moral and Emotional Judgment,Cognitive Neuroscience,Neuroscience,Computers in Human Behavior,Alexander Gott; Christopher Graves; Daniel B. Shank; Patrick Gamez; Sophia Rodriguez,Missouri University of Science and Technology,US,https://doi.org/10.1016/j.chb.2019.04.001,en,False,closed
https://openalex.org/W2944923679,A global approach for chlorophyll-a retrieval across optically complex inland waters based on optical water types,2019,article,269,33.625,106,Aquatic Ecosystems and Phytoplankton Dynamics; Marine and coastal ecosystems; Water Quality Monitoring and Analysis,Marine and coastal ecosystems,Oceanography,Earth and Planetary Sciences,Remote Sensing of Environment,Andrew N. Tyler; Claire Neil; Evangelos Spyrakos; Peter Hunter,University of Stirling,GB,https://doi.org/10.1016/j.rse.2019.04.027,en,True,bronze
https://openalex.org/W2966275995,A Survey of Handwritten Character Recognition with MNIST and EMNIST,2019,article,269,33.625,82,Advanced Neural Network Applications; Handwritten Text Recognition Techniques; Vehicle License Plate Recognition,Handwritten Text Recognition Techniques,Computer Vision and Pattern Recognition,Computer Science,Applied Sciences,Alejandro Baldominos; Pedro Isasi; Yago Sáez,Universidad Carlos III de Madrid,ES,https://doi.org/10.3390/app9153169,en,True,gold
https://openalex.org/W2969709096,Genomic landscape and chronological reconstruction of driver events in multiple myeloma,2019,article,269,33.625,57,"Amyloidosis: Diagnosis, Treatment, Outcomes; Chromosomal and Genetic Variations; Multiple Myeloma Research and Treatments",Multiple Myeloma Research and Treatments,Hematology,Medicine,Nature Communications,Anthony Fullam; Bernardo Rodríguez–Martín; Daniel Leongamornlert; David C. Wedge; Dominik Głodzik; Federico Abascal; Florence Magrangeas; Francesco Maura; Hervé Avet‐Loiseau; Iñigo Martincorena; José M. C. Tubío; Kenneth C. Anderson; Kevin J. Dawson; Marco Roncador; Mariateresa Fulciniti; Mehmet Samur; Moritz Gerstung; Niccolò Bolli; Nicos Angelopoulos; Nikhil C. Munshi; Paolo Corradini; Peter J. Campbell; Philippe Moreau; Raphaël Szalat; Santiago González; Stéphane Minvielle; Thomas J. Mitchell; Yu Tai,Center for Research in Molecular Medicine and Chronic Diseases; Centre National de la Recherche Scientifique; Dana-Farber Cancer Institute; Dana-Farber/Harvard Cancer Center; European Bioinformatics Institute; Fondazione IRCCS Istituto Nazionale dei Tumori; Harvard University; Inserm; Memorial Sloan Kettering Cancer Center; Nantes Université; Open Data Institute; Universidade de Santiago de Compostela; University of Essex; University of Milan; University of Oxford; Université d'Angers; VA Boston Healthcare System; Wellcome Sanger Institute,ES; FR; GB; IT; US,https://doi.org/10.1038/s41467-019-11680-1,en,True,gold
https://openalex.org/W2974740838,Benchmarking Parametric and Machine Learning Models for Genomic Prediction of Complex Traits,2019,article,269,33.625,66,Genetic Mapping and Diversity in Plants and Animals; Genetic and phenotypic traits in livestock; Genetics and Plant Breeding,Genetic and phenotypic traits in livestock,Genetics,"Biochemistry, Genetics and Molecular Biology",G3 Genes Genomes Genetics,Andrew McCarren; Christina B. Azodi; Emily Bolger; Gustavo de los Campos; Mark Roantree; Shin‐Han Shiu,Dublin City University; Michigan State University; Moravian University; Quantitative BioSciences,IE; US,https://doi.org/10.1534/g3.119.400498,en,True,gold
https://openalex.org/W2910814616,Gesture interaction in virtual reality,2019,article,268,33.5,110,Hand Gesture Recognition Systems; Human Pose and Action Recognition; Robotics and Automated Systems,Hand Gesture Recognition Systems,Human-Computer Interaction,Computer Science,Virtual Reality & Intelligent Hardware,Feng Tian; Guozhong Dai; Hongan Wang; Jin Huang; Yang Li,Chinese Academy of Sciences; Institute of Software,CN,https://doi.org/10.3724/sp.j.2096-5796.2018.0006,en,True,diamond
https://openalex.org/W2910967641,Essentials of a Theory of Language Cognition,2019,article,268,33.5,243,"Language, Metaphor, and Cognition; Neurobiology of Language and Bilingualism; Second Language Acquisition and Learning","Language, Metaphor, and Cognition",Experimental and Cognitive Psychology,Psychology,Modern Language Journal,Nick C. Ellis,University of Michigan,US,https://doi.org/10.1111/modl.12532,en,True,bronze
https://openalex.org/W2951494616,Price Movement Prediction of Cryptocurrencies Using Sentiment Analysis and Machine Learning,2019,article,268,33.5,35,Blockchain Technology Applications and Security; Market Dynamics and Volatility; Stock Market Forecasting Methods,Blockchain Technology Applications and Security,Information Systems,Computer Science,Entropy,Alfonso Gómez-Espinosa; Benjamín Valdés-Aguirre; Franco Valencia,Tecnológico de Monterrey,MX,https://doi.org/10.3390/e21060589,en,True,gold
https://openalex.org/W2965433388,BeatGAN: Anomalous Rhythm Detection using Adversarially Generated Time Series,2019,article,268,33.5,27,Anomaly Detection Techniques and Applications; Time Series Analysis and Forecasting,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,,Bin Zhou; Bryan Hooi; Jing Ye; Shenghua Liu; Xueqi Cheng,Chinese Academy of Sciences; Institute of Computing Technology; Nanfang Hospital; National University of Singapore; Southern Medical University,CN; SG,https://doi.org/10.24963/ijcai.2019/616,en,True,gold
https://openalex.org/W2965981069,Outlier Detection for Time Series with Recurrent Autoencoder Ensembles,2019,article,268,33.5,37,Anomaly Detection Techniques and Applications; Music and Audio Processing; Time Series Analysis and Forecasting,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,,Bin Yang; Chenjuan Guo; Christian S. Jensen; Tung Kieu,Aalborg University,DK,https://doi.org/10.24963/ijcai.2019/378,en,True,gold
https://openalex.org/W2970161131,Commonsense Knowledge Mining from Pretrained Models,2019,article,268,33.5,22,Data Quality and Management; Natural Language Processing Techniques; Topic Modeling,Topic Modeling,Artificial Intelligence,Computer Science,,Alexander M. Rush; Joe Davison; Joshua Feldman,,,https://doi.org/10.18653/v1/d19-1109,en,True,gold
https://openalex.org/W2988595664,"Jointly dampening traffic oscillations and improving energy consumption with electric, connected and automated vehicles: A reinforcement learning based approach",2019,article,268,33.5,115,Traffic control and management; Transportation Planning and Optimization; Vehicle emissions and performance,Traffic control and management,Control and Systems Engineering,Engineering,Applied Energy,Chin‐Teng Lin; Mofan Zhou; Xiangyu Wang; Xiaobo Qu; Yang Yu,Chalmers University of Technology; Curtin University; East China Jiaotong University; Kyung Hee University; Tencent (China); University of Technology Sydney,AU; CN; KR; SE,https://doi.org/10.1016/j.apenergy.2019.114030,en,True,green
https://openalex.org/W2991029762,Bio-inspired photonic crystal patterns,2019,article,268,33.5,293,Advanced Materials and Mechanics; Nonlinear Optical Materials Studies; Photonic Crystals and Applications,Photonic Crystals and Applications,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Materials Horizons,Jingxia Wang; Lei Jiang; Pingping Wu,Chinese Academy of Sciences; Guangdong Institute of New Materials; Technical Institute of Physics and Chemistry; University of Chinese Academy of Sciences,CN,https://doi.org/10.1039/c9mh01389j,en,True,bronze
https://openalex.org/W2995682556,Attentive or Not? Toward a Machine Learning Approach to Assessing Students’ Visible Engagement in Classroom Instruction,2019,article,268,33.5,70,"Education, Achievement, and Giftedness; Innovative Teaching and Learning Methods; Online Learning and Analytics",Innovative Teaching and Learning Methods,Developmental and Educational Psychology,Psychology,Educational Psychology Review,Enkelejda Kasneci; Kathleen Stürmer; Patricia Goldberg; Peter Gerjets; Richard Göllner; Ulrich Trautwein; Wolfgang Wagner; Ömer Sümer,Leibniz-Institut für Wissensmedien; University of Tübingen,DE,https://doi.org/10.1007/s10648-019-09514-z,en,True,hybrid
https://openalex.org/W2997520647,The decarbonisation divide: Contextualizing landscapes of low-carbon exploitation and toxicity in Africa,2019,article,268,33.5,70,Energy and Environment Impacts; Mining and Resource Management; Recycling and Waste Management Techniques,Recycling and Waste Management Techniques,Industrial and Manufacturing Engineering,Environmental Science,Global Environmental Change,Andrea Brock; Andrew Hook; Benjamin K. Sovacool; Bruno Turnheim; Mari Martiskainen,"Aarhus University; Centre National de la Recherche Scientifique; Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement; Laboratoire Interdisciplinaire Sciences, Innovations, Sociétés; Laboratoire Interdisciplinaire pour la Sociologie Economique; University of Manchester; University of Sussex; Université Gustave Eiffel",DK; FR; GB,https://doi.org/10.1016/j.gloenvcha.2019.102028,en,True,hybrid
https://openalex.org/W2904452845,Beyond RNNs: Positional Self-Attention with Co-Attention for Video Question Answering,2019,article,267,33.375,39,Advanced Image and Video Retrieval Techniques; Domain Adaptation and Few-Shot Learning; Multimodal Machine Learning Applications,Multimodal Machine Learning Applications,Computer Vision and Pattern Recognition,Computer Science,Proceedings of the AAAI Conference on Artificial Intelligence,Chuang Gan; Jingkuan Song; Lianli Gao; Wenbing Huang; Xianglong Liu; Xiangnan He; Xiangpeng Li,Beihang University; Massachusetts Institute of Technology; National University of Singapore; Tencent (China); University of Electronic Science and Technology of China,CN; SG; US,https://doi.org/10.1609/aaai.v33i01.33018658,en,True,diamond
https://openalex.org/W2966218717,On the interpretability of machine learning-based model for predicting hypertension,2019,article,267,33.375,70,Artificial Intelligence in Healthcare; Explainable Artificial Intelligence (XAI); Machine Learning in Healthcare,Explainable Artificial Intelligence (XAI),Artificial Intelligence,Computer Science,BMC Medical Informatics and Decision Making,Mouaz H. Al‐Mallah; Radwa Elshawi; Sherif Sakr,University of Tartu,EE,https://doi.org/10.1186/s12911-019-0874-0,en,True,gold
https://openalex.org/W2977526300,exBAKE: Automatic Fake News Detection Model Based on Bidirectional Encoder Representations from Transformers (BERT),2019,article,267,33.375,28,Misinformation and Its Impacts; Spam and Phishing Detection; Topic Modeling,Misinformation and Its Impacts,Sociology and Political Science,Social Sciences,Applied Sciences,Dongsuk Oh; Hee-Jung Jwa; Heuiseok Lim; Jang Kang; Kinam Park,Korea University,KR,https://doi.org/10.3390/app9194062,en,True,gold
https://openalex.org/W2981941315,Expert-level detection of acute intracranial hemorrhage on head computed tomography using deep learning,2019,article,267,33.375,22,Acute Ischemic Stroke Management; COVID-19 diagnosis using AI; Intracerebral and Subarachnoid Hemorrhage Research,Intracerebral and Subarachnoid Hemorrhage Research,Neurology,Medicine,Proceedings of the National Academy of Sciences,Christian Häne; Esther L. Yuh; Jitendra Malik; Pratik Mukherjee; Weicheng Kuo,"University of California, Berkeley; University of California, San Francisco",US,https://doi.org/10.1073/pnas.1908021116,en,True,hybrid
https://openalex.org/W2998297225,Flash-Flood Susceptibility Assessment Using Multi-Criteria Decision Making and Machine Learning Supported by Remote Sensing and GIS Techniques,2019,article,267,33.375,84,Flood Risk Assessment and Management; Hydrology and Drought Analysis; Tropical and Extratropical Cyclones Research,Flood Risk Assessment and Management,Global and Planetary Change,Environmental Science,Remote Sensing,Ehsan Sharifi; Jana Vojteková; Matej Vojtek; Nguyễn Thị Thùy Linh; Pham Thi Thao Nhi; Quoc Bao Pham; Romulus Costache; Sani I. Abba; Đào Nguyên Khôi,Constantine the Philosopher University in Nitra; Duy Tan University; Maitama Sule University Kano; National Cheng Kung University; National Institute of Hydrology and Water Management; Thuyloi University; University of Bucharest; University of Vienna; Vietnam National University Ho Chi Minh City,AT; NG; RO; SK; TW; VN,https://doi.org/10.3390/rs12010106,en,True,gold
https://openalex.org/W2972059645,One Explanation Does Not Fit All: A Toolkit and Taxonomy of AI Explainability Techniques,2019,preprint,267,33.375,46,Adversarial Robustness in Machine Learning; Explainable Artificial Intelligence (XAI); Scientific Computing and Data Management,Explainable Artificial Intelligence (XAI),Artificial Intelligence,Computer Science,arXiv (Cornell University),"Aleksandra Mojsilović; Amit Dhurandhar; Dennis Wei; John T. Richards; Kush R. Varshney; Michael Hind; Moninder Singh; Pablo Pedemonte; Pin‐Yu Chen; Prasanna Sattigeri; Q. Vera Liao; Rachel Bellamy; Ramya Raghavendra; Ronny Luss; Sami Mourad; Samuel C. Hoffman; Shanmugam, Karthikeyan; Stephanie Houde; Vijay Arya; Yunfeng Zhang",,,https://doi.org/10.48550/arxiv.1909.03012,en,True,green
https://openalex.org/W2914836620,Deep Learning Spectroscopy: Neural Networks for Molecular Excitation Spectra,2019,article,266,33.25,57,Computational Drug Discovery Methods; Machine Learning in Materials Science; Spectroscopy Techniques in Biomedical and Chemical Research,Machine Learning in Materials Science,Materials Chemistry,Materials Science,Advanced Science,Aki Vehtari; Annika Stuke; Kunal Ghosh; Mikkel N. Schmidt; Milica Todorović; Patrick Rinke; Peter Bjørn Jørgensen,Aalto University; Technical University of Denmark; Technical University of Munich,DE; DK; FI,https://doi.org/10.1002/advs.201801367,en,True,gold
