id,title,year,fwci,citation_velocity,citation_count,primary_topic,topic_bucket,country,venue
https://doi.org/10.18653/v1/p16-1101,End-to-end Sequence Labeling via Bi-directional LSTM-CNNs-CRF,2016,394.92,234.1818181818182,2576.0,Natural Language Processing Techniques,Artificial Intelligence,United States,
https://doi.org/10.1609/aaai.v30i1.10295,Deep Reinforcement Learning with Double Q-Learning,2016,287.3197,320.0,3520.0,Reinforcement Learning in Robotics,Artificial Intelligence,United States,Proceedings of the AAAI Conference on Artificial Intelligence
https://doi.org/10.1145/2939672.2939753,Structural Deep Network Embedding,2016,351.1662,255.9090909090909,2815.0,Advanced Graph Neural Networks,Artificial Intelligence,China,
https://doi.org/10.1038/s41586-019-1724-z,Grandmaster level in StarCraft II using multi-agent reinforcement learning,2019,245.957,426.125,3409.0,Artificial Intelligence in Games,Artificial Intelligence,United Kingdom,Nature
https://doi.org/10.1007/978-3-030-01424-7_27,A Survey on Deep Transfer Learning,2018,310.9145,317.1111111111111,2854.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,China,Lecture notes in computer science
https://doi.org/10.1162/neco.2006.18.7.1527,A Fast Learning Algorithm for Deep Belief Nets,2006,81.1021,779.3809523809524,16367.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,Canada,Neural Computation
https://doi.org/10.18653/v1/p19-1285,Transformer-XL: Attentive Language Models beyond a Fixed-Length Context,2019,253.6105,392.375,3139.0,Topic Modeling,Artificial Intelligence,United States,
https://doi.org/10.2307/2669574,Model Selection and Inference: A Practical Information-Theoretic Approach,2000,344.8817,156.44444444444446,4224.0,Neural Networks and Applications,Artificial Intelligence,United States,Journal of the American Statistical Association
https://doi.org/10.1561/1500000011,Opinion Mining and Sentiment Analysis,2008,197.4448,325.10526315789474,6177.0,Sentiment Analysis and Opinion Mining,Artificial Intelligence,United States,Foundations and Trends® in Information Retrieval
https://doi.org/10.1038/s42254-021-00348-9,Variational quantum algorithms,2021,235.3362,482.8333333333333,2897.0,Quantum Computing Algorithms and Architecture,Artificial Intelligence,United States,Nature Reviews Physics
https://doi.org/10.1109/iccv.2015.179,Conditional Random Fields as Recurrent Neural Networks,2015,398.8868,201.25,2415.0,Neural Networks and Applications,Artificial Intelligence,United Kingdom,
https://doi.org/10.1080/21642583.2019.1708830,A novel swarm intelligence optimization approach: sparrow search algorithm,2020,203.251,515.0,3605.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,China,Systems Science & Control Engineering
https://doi.org/10.1038/35051009,A scheme for efficient quantum computation with linear optics,2001,239.9609,225.1153846153846,5853.0,Quantum Information and Cryptography,Artificial Intelligence,United States,Nature
https://doi.org/10.1038/s41586-019-1799-6,International evaluation of an AI system for breast cancer screening,2020,234.8843,443.57142857142856,3105.0,AI in cancer detection,Artificial Intelligence,United States,Nature
https://doi.org/10.1201/9781351251389-8,Adversarial Examples in the Physical World,2018,446.7147,205.77777777777777,1852.0,Adversarial Robustness in Machine Learning,Artificial Intelligence,,
https://doi.org/10.1016/j.neucom.2016.12.038,A survey of deep neural network architectures and their applications,2016,280.5103,295.0,3245.0,Anomaly Detection Techniques and Applications,Artificial Intelligence,United Kingdom,Neurocomputing
https://doi.org/10.5281/zenodo.17621804,Neuromodulatory Control Networks (NCNs): A Biologically Inspired Architecture for Dynamic LLM Processing,2025,278.9311,691.0,1382.0,Neural Networks and Applications,Artificial Intelligence,,Zenodo (CERN European Organization for Nuclear Research)
https://doi.org/10.1109/tnnls.2021.3070843,"A Survey on Knowledge Graphs: Representation, Acquisition, and Applications",2021,249.1878,444.1666666666667,2665.0,Advanced Graph Neural Networks,Artificial Intelligence,FI,IEEE Transactions on Neural Networks and Learning Systems
https://doi.org/10.1109/mcse.2007.55,Matplotlib: A 2D Graphics Environment,2007,30.031,1960.25,39205.0,Computational Physics and Python Applications,Artificial Intelligence,United States,Computing in Science & Engineering
https://doi.org/10.1126/science.aar6404,"A general reinforcement learning algorithm that masters chess, shogi, and Go through self-play",2018,228.962,390.3333333333333,3513.0,Artificial Intelligence in Games,Artificial Intelligence,United Kingdom,Science
https://doi.org/10.1007/jhep06(2011)128,MadGraph 5: going beyond,2011,424.6844,157.6875,2523.0,Computational Physics and Python Applications,Artificial Intelligence,United States,Journal of High Energy Physics
https://doi.org/10.4230/lipics.ecoop.2020.15,Static Analysis of Shape in TensorFlow Programs,2016,526.9681,153.0909090909091,1684.0,Machine Learning and Data Classification,Artificial Intelligence,GR,arXiv (Cornell University)
https://doi.org/10.1145/3744746,A Comprehensive Overview of Large Language Models,2025,826.9095,226.5,453.0,Topic Modeling,Artificial Intelligence,AU,ACM Transactions on Intelligent Systems and Technology
https://doi.org/10.1038/nature07127,The quantum internet,2008,197.4448,306.05263157894734,5815.0,Quantum Information and Cryptography,Artificial Intelligence,United States,Nature
https://doi.org/10.4230/lipics.itcs.2018.22,Convergence Results for Neural Networks via Electrodynamics,2018,266.7785,326.3333333333333,2937.0,Neural Networks and Applications,Artificial Intelligence,AT,arXiv (Cornell University)
https://doi.org/10.1016/b978-0-12-803279-4.00005-5,Multivariate Data Analysis,2017,270.6006,303.0,3030.0,Bayesian Methods and Mixture Models,Artificial Intelligence,United States,Elsevier eBooks
https://doi.org/10.1007/3-540-48910-x_16,Public-Key Cryptosystems Based on Composite Degree Residuosity Classes,2007,157.914,358.6,7172.0,Cryptography and Data Security,Artificial Intelligence,France,Lecture notes in computer science
https://doi.org/10.1007/978-3-540-44792-4_3,Upper and Lower Probabilities Induced by a Multivalued Mapping,2008,203.9919,280.57894736842104,5331.0,Bayesian Modeling and Causal Inference,Artificial Intelligence,,Studies in fuzziness and soft computing
https://doi.org/10.1613/jair.953,SMOTE: Synthetic Minority Over-sampling Technique,2002,39.2242,1234.88,30872.0,Imbalanced Data Classification Techniques,Artificial Intelligence,United States,Journal of Artificial Intelligence Research
https://doi.org/10.1109/jproc.2003.823141,Unscented Filtering and Nonlinear Estimation,2004,183.1488,280.0,6440.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,United States,Proceedings of the IEEE
https://doi.org/10.18653/v1/2021.emnlp-main.552,SimCSE: Simple Contrastive Learning of Sentence Embeddings,2021,240.805,417.5,2505.0,Topic Modeling,Artificial Intelligence,United States,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing
https://doi.org/10.1109/icassp.2015.7178964,Librispeech: An ASR corpus based on public domain audio books,2015,137.1428,497.3333333333333,5968.0,Speech Recognition and Synthesis,Artificial Intelligence,United States,
https://doi.org/10.1145/3439950,Deep Learning for Anomaly Detection,2021,230.719,405.0,2430.0,Anomaly Detection Techniques and Applications,Artificial Intelligence,AU,ACM Computing Surveys
https://doi.org/10.18653/v1/n16-3020,“Why Should I Trust You?”: Explaining the Predictions of Any Classifier,2016,148.4275,462.7272727272728,5090.0,Explainable Artificial Intelligence (XAI),Artificial Intelligence,United States,
https://doi.org/10.4230/oasics.slate.2021.8,Bidirectional LSTM-CRF Models for Sequence Tagging,2015,237.281,273.6666666666667,3284.0,Natural Language Processing Techniques,Artificial Intelligence,,arXiv (Cornell University)
https://doi.org/10.1109/sp.2017.41,Membership Inference Attacks Against Machine Learning Models,2017,167.2024,418.0,4180.0,Privacy-Preserving Technologies in Data,Artificial Intelligence,United States,
https://doi.org/10.18653/v1/w18-5446,GLUE: A Multi-Task Benchmark and Analysis Platform for Natural Language Understanding,2018,168.7178,436.44444444444446,3928.0,Topic Modeling,Artificial Intelligence,United States,
https://doi.org/10.1016/j.neucom.2005.12.126,Extreme learning machine: Theory and applications,2006,75.9749,625.7142857142857,13140.0,Machine Learning and ELM,Artificial Intelligence,SG,Neurocomputing
https://doi.org/10.5555/1577069.1577078,Distance Metric Learning for Large Margin Nearest Neighbor Classification,2009,216.4028,236.66666666666663,4260.0,Machine Learning and Algorithms,Artificial Intelligence,,Journal of Machine Learning Research
https://doi.org/10.1109/icec.1998.699146,A modified particle swarm optimizer,2002,106.5874,405.68,10142.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,United States,
https://doi.org/10.1007/978-3-030-01264-9_9,Deep Clustering for Unsupervised Learning of Visual Features,2018,264.2015,272.8888888888889,2456.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,,Lecture notes in computer science
https://doi.org/10.7551/mitpress/11474.003.0014,Neural Information Processing Systems,2018,170.2279,418.44444444444446,3766.0,Neural Networks and Applications,Artificial Intelligence,,The MIT Press eBooks
https://doi.org/10.1016/j.swevo.2011.02.002,A practical tutorial on the use of nonparametric statistical tests as a methodology for comparing evolutionary and swarm intelligence algorithms,2011,159.1467,333.375,5334.0,Evolutionary Algorithms and Applications,Artificial Intelligence,ES,Swarm and Evolutionary Computation
https://doi.org/10.1007/s11704-024-40231-1,A survey on large language model based autonomous agents,2024,338.2431,363.3333333333333,1090.0,Reinforcement Learning in Robotics,Artificial Intelligence,China,Frontiers of Computer Science
https://doi.org/10.1016/j.ins.2022.11.139,"K-means clustering algorithms: A comprehensive review, variants analysis, and advances in the era of big data",2022,237.2967,399.0,1995.0,Advanced Clustering Algorithms Research,Artificial Intelligence,ZA,Information Sciences
https://doi.org/10.32614/rj-2018-009,Simple Features for R: Standardized Support for Spatial Vector Data,2018,140.1187,501.6666666666667,4515.0,Data Analysis with R,Artificial Intelligence,,The R Journal
https://doi.org/10.1109/cvpr.2018.00393,Unsupervised Feature Learning via Non-parametric Instance Discrimination,2018,177.0098,396.77777777777777,3571.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,United States,
https://doi.org/10.18653/v1/n19-4009,"fairseq: A Fast, Extensible Toolkit for Sequence Modeling",2019,238.4101,312.375,2499.0,Topic Modeling,Artificial Intelligence,,
https://doi.org/10.1016/j.knosys.2015.07.006,Moth-flame optimization algorithm: A novel nature-inspired heuristic paradigm,2015,159.8515,377.75,4533.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,AU,Knowledge-Based Systems
https://doi.org/10.4230/oasics.nines.2026.13,In-Kernel Aggregation and Broadcast Acceleration for Distributed Communication,2020,224.4598,349.42857142857144,2446.0,Speech Recognition and Synthesis,Artificial Intelligence,IL,arXiv (Cornell University)
https://doi.org/10.1038/s41591-024-02857-3,Towards a general-purpose foundation model for computational pathology,2024,333.5841,358.6666666666667,1076.0,AI in cancer detection,Artificial Intelligence,United States,Nature Medicine
https://doi.org/10.1109/icassp.2016.7472621,"Listen, attend and spell: A neural network for large vocabulary conversational speech recognition",2016,291.095,212.72727272727272,2340.0,Speech Recognition and Synthesis,Artificial Intelligence,United States,
https://doi.org/10.1038/nature23474,Quantum machine learning,2017,147.4213,439.0,4390.0,Quantum Computing Algorithms and Architecture,Artificial Intelligence,RU,Nature
https://doi.org/10.1007/978-3-030-10546-4_1,Introduction to Machine Learning,2019,350.4038,202.5,1620.0,Anomaly Detection Techniques and Applications,Artificial Intelligence,Canada,Springer briefs in electrical and computer engineering
https://doi.org/10.1001/jama.2017.14585,Diagnostic Assessment of Deep Learning Algorithms for Detection of Lymph Node Metastases in Women With Breast Cancer,2017,193.0045,327.8,3278.0,AI in cancer detection,Artificial Intelligence,NL,JAMA
https://doi.org/10.1016/j.cie.2021.107250,Aquila Optimizer: A novel meta-heuristic optimization algorithm,2021,229.3634,355.5,2133.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,JO,Computers & Industrial Engineering
https://doi.org/10.1109/4235.985692,"The particle swarm - explosion, stability, and convergence in a multidimensional complex space",2002,111.2772,355.28,8882.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,France,IEEE Transactions on Evolutionary Computation
https://doi.org/10.1109/mci.2018.2840738,Recent Trends in Deep Learning Based Natural Language Processing [Review Article],2018,207.8179,317.22222222222223,2855.0,Topic Modeling,Artificial Intelligence,China,IEEE Computational Intelligence Magazine
https://doi.org/10.1145/3446776,Understanding deep learning (still) requires rethinking generalization,2021,213.6513,378.0,2268.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,United States,Communications of the ACM
https://doi.org/10.1103/revmodphys.84.621,Gaussian quantum information,2012,206.958,242.9333333333333,3644.0,Quantum Information and Cryptography,Artificial Intelligence,Canada,Reviews of Modern Physics
https://doi.org/10.18592/alhadharah.v17i33.2374,ANALISIS DATA KUALITATIF,2019,187.3336,364.125,2913.0,Edcuational Technology Systems,Artificial Intelligence,Indonesia,ALHADHARAH JURNAL ILMU DAKWAH
https://doi.org/10.18653/v1/d19-1371,SciBERT: A Pretrained Language Model for Scientific Text,2019,182.2619,374.125,2993.0,Topic Modeling,Artificial Intelligence,United States,
