paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,referenced_works_count,topics,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,doi,language,is_oa,oa_status,paper_age,author_count,institution_count,country_count,topic_bucket,venue_group,sector,sample_year,sample_weight,novelty_proxy
https://openalex.org/W2046171596,Fuzzy modelling and identification with genetic algorithm based learning,2000,2000-08-01,article,33.0,1.2222222222222223,38.0,Fuzzy Logic and Control Systems; Fault Detection and Control Systems; Neural Networks and Applications,Fuzzy Logic and Control Systems,Artificial Intelligence,Computer Science,Physical Sciences,Fuzzy Sets and Systems,journal,Baolin Wu; Xinghuo Yu,Central Queensland University,https://openalex.org/I74899385,AU,https://doi.org/10.1016/s0165-0114(97)00408-9,en,False,closed,26,2,1,1,Robotics,Article / Journal,Academia,2000,79.80514705882354,0.108
https://openalex.org/W33476308,FIPA: a standard for agent interoperability.,2000,2000-01-01,article,0.0,0.0,0.0,Multi-Agent Systems and Negotiation; Semantic Web and Ontologies; Service-Oriented Architecture and Web Services,Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,WOA,journal,Fabio Bellifemine,,,,https://doi.org/10.1172/jci143690,en,False,closed,26,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W3022898692,Optimum Seismic Signal,2000,2000-01-01,article,1.0,0.037037037037037035,0.0,Seismology and Earthquake Studies,Seismology and Earthquake Studies,Artificial Intelligence,Computer Science,Physical Sciences,,,Y. Tyapkin,,,,https://doi.org/10.3997/2214-4609-pdb.28.b37,en,False,closed,26,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W1964684179,How to evaluate a diagnostic test,2000,2000-04-01,article,18.0,0.6666666666666666,0.0,AI in cancer detection; Clinical Laboratory Practices and Quality Control; Molecular Biology Techniques and Applications,AI in cancer detection,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Prosthetic Dentistry,journal,Steven E Eckert; Gary Goldstein; Sreenivas Koka,University of Nebraska Medical Center,https://openalex.org/I59130452,US,https://doi.org/10.1016/s0022-3913(00)99999-2,en,False,closed,26,3,1,1,Healthcare AI,Article / Journal,Academia,2000,79.80514705882354,0.843
https://openalex.org/W2068487204,"Earth surface systems: complexity, order, and scale",2000,2000-09-01,article,163.0,6.037037037037037,0.0,Geochemistry and Geologic Mapping; Geological Modeling and Analysis; Soil Geostatistics and Mapping,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Geomorphology,journal,Forrest D. Wilkerson,Texas State University,https://openalex.org/I13511017,US,https://doi.org/10.1016/s0169-555x(00)00021-0,en,False,closed,26,1,1,1,Core ML / Deep Learning,Article / Journal,Academia,2000,79.80514705882354,0.843
https://openalex.org/W1868309122,SuperMacLang,2000,2000-01-01,article,2.0,0.07407407407407407,3.0,Speech and dialogue systems; Natural Language Processing Techniques; Text Readability and Simplification,Speech and dialogue systems,Artificial Intelligence,Computer Science,Physical Sciences,CALICO Journal,journal,Judith Frömmer,Dartmouth College; Harvard University Press; Dartmouth Hospital,https://openalex.org/I107672454; https://openalex.org/I2801851002; https://openalex.org/I4210166639,US; GB,https://doi.org/10.1558/cj.v17i1.115-141,en,True,bronze,26,1,3,2,NLP,Article / Journal,Academia,2000,79.80514705882354,0.637
https://openalex.org/W1588742902,A NICE Cryptanalysis,2000,2000-01-01,book-chapter,10.0,0.37037037037037035,12.0,Coding theory and cryptography; Cryptography and Data Security; Chaos-based Image/Signal Encryption,Coding theory and cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Éliane Jaulmes; Antoine Joux,,,,https://doi.org/10.1007/3-540-45539-6_26,en,True,bronze,26,2,0,0,Computer Vision,Book chapter,Other / Mixed,2000,79.80514705882354,0.457
https://openalex.org/W1598082130,Minimally Abnormal Models In Some Adaptive Logics,2000,2000-01-01,article,25.0,0.9259259259259259,18.0,"Logic, Reasoning, and Knowledge; Advanced Algebra and Logic; Formal Methods in Verification","Logic, Reasoning, and Knowledge",Artificial Intelligence,Computer Science,Physical Sciences,Synthese,journal,Diderik Batens,,,,https://doi.org/10.1023/a:1005208424356,en,False,closed,26,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2000,79.80514705882354,0.334
https://openalex.org/W2055493297,‘Combining Probability Distributions from Experts in Risk Analysis’,2000,2000-04-01,article,93.0,3.4444444444444446,0.0,Bayesian Modeling and Causal Inference,Bayesian Modeling and Causal Inference,Artificial Intelligence,Computer Science,Physical Sciences,Risk Analysis,journal,Stan Kaplan,,,,https://doi.org/10.1111/0272-4332.202015,en,False,closed,26,1,0,0,ML Theory & Optimization,Article / Journal,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W4229768307,NPL receives research and development award,2000,2000-04-01,article,0.0,0.0,0.0,Educational Robotics and Engineering; Academic Publishing and Open Access; Earthquake and Disaster Impact Studies,Educational Robotics and Engineering,Artificial Intelligence,Computer Science,Physical Sciences,Soldering and Surface Mount Technology,journal,,,,,https://doi.org/10.1108/ssmt.2000.21912aab.019,en,False,closed,26,0,0,0,Robotics,Article / Journal,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W4234430791,code-sequence register,2000,2000-01-01,book-chapter,0.0,0.0,0.0,Algorithms and Data Compression,Algorithms and Data Compression,Artificial Intelligence,Computer Science,Physical Sciences,,,Martin H. Weik,,,,https://doi.org/10.1007/1-4020-0613-6_2894,en,False,closed,26,1,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W4240937982,Generalizing the Asymmetry Beyond Question Level,2000,2000-01-01,book-chapter,0.0,0.0,0.0,Intelligent Tutoring Systems and Adaptive Learning,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,Computer Science,Physical Sciences,,,Bregje Holleman,,,,https://doi.org/10.1163/9789004489370_004,en,False,closed,26,1,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W4240500606,Modeling of dynamic systems using latent variable and subspace methods,2000,2000-09-01,article,4.0,0.14814814814814814,0.0,Neural Networks and Applications,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Chemometrics,journal,Ruijie Shi; John F. MacGregor,,,,https://doi.org/10.1002/1099-128x(200009/12)14:5/6<423::aid-cem615>3.3.co;2-2,en,False,closed,26,2,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W1490094820,High-Level Student Modeling with Machine Learning,2000,2000-01-01,book-chapter,118.0,4.37037037037037,15.0,Intelligent Tutoring Systems and Adaptive Learning; Online Learning and Analytics; AI-based Problem Solving and Planning,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Joseph E. Beck; Beverly Park Woolf,University of Massachusetts Amherst,https://openalex.org/I24603500,US,https://doi.org/10.1007/3-540-45108-0_62,en,False,closed,26,2,1,1,Core ML / Deep Learning,Book chapter,Academia,2000,79.80514705882354,0.394
https://openalex.org/W2157609567,Derivability in Locally Quantified Modal Logics via Translation in Set Theory,2000,2000-01-01,book-chapter,1.0,0.037037037037037035,17.0,"Logic, Reasoning, and Knowledge; Logic, programming, and type systems; Formal Methods in Verification","Logic, Reasoning, and Knowledge",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Angelo Montanari; Alberto Policriti; Matteo Slanina,University of Udine; Stanford University,https://openalex.org/I129043915; https://openalex.org/I97018004,IT; US,https://doi.org/10.1007/3-540-44612-5_51,en,False,closed,26,3,2,2,Core ML / Deep Learning,Book chapter,Academia,2000,79.80514705882354,0.352
https://openalex.org/W2318119805,History of Excitation System Technology for Generator.,2000,2000-01-01,article,0.0,0.0,0.0,Advanced Computational Techniques and Applications,Advanced Computational Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,The Journal of the Institute of Electrical Engineers of Japan,journal,野原 真一; 平山 開一郎,,,,https://doi.org/10.1541/ieejjournal.120.697,en,True,bronze,26,2,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W1594781181,W2 - Adaptive and Intelligent Web-Based Education Systems,2000,2000-01-01,book-chapter,635.0,23.51851851851852,39.0,Intelligent Tutoring Systems and Adaptive Learning; Learning Styles and Cognitive Differences,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Christoph Peylo,Osnabrück University,https://openalex.org/I170658231,DE,https://doi.org/10.1007/3-540-45108-0_86,en,False,closed,26,1,1,1,Core ML / Deep Learning,Book chapter,Academia,2000,79.80514705882354,0.101
https://openalex.org/W2129021863,General fuzzy min-max neural network for clustering and classification,2000,2000-05-01,article,367.0,13.592592592592593,34.0,Fuzzy Logic and Control Systems; Neural Networks and Applications; Advanced Clustering Algorithms Research,Fuzzy Logic and Control Systems,Artificial Intelligence,Computer Science,Physical Sciences,IEEE Transactions on Neural Networks,journal,Bogdan Gabryś; A Bargiela,Nottingham Trent University,https://openalex.org/I52590639,GB,https://doi.org/10.1109/72.846747,en,True,green,26,2,1,1,Robotics,Article / Journal,Academia,2000,79.80514705882354,0.137
https://openalex.org/W4248034924,String Processing,2000,2000-01-01,book-chapter,0.0,0.0,0.0,Algorithms and Data Compression; Natural Language Processing Techniques; Computational Physics and Python Applications,Algorithms and Data Compression,Artificial Intelligence,Computer Science,Physical Sciences,,,Anthony S. Rudd,,,,https://doi.org/10.1007/978-1-4471-0755-2_6,en,False,closed,26,1,0,0,NLP,Book chapter,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W2172064582,Natural Sources of Metals to the Environment,2000,2000-11-01,article,243.0,9.0,24.0,Geochemistry and Geologic Mapping; Radioactive element chemistry and processing; Heavy metals in environment,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Human and Ecological Risk Assessment An International Journal,journal,R G Garrett,Geological Survey of Canada,https://openalex.org/I1327020802,CA,https://doi.org/10.1080/10807030091124383,en,False,closed,26,1,1,1,Core ML / Deep Learning,Article / Journal,Other / Mixed,2000,79.80514705882354,0.241
https://openalex.org/W4246498223,Neuro-Fuzzy Approach to Natural Language Understanding and Processing,2000,2000-01-01,book-chapter,0.0,0.0,9.0,Machine Learning and Algorithms; Fuzzy Logic and Control Systems; Neural Networks and Applications,Machine Learning and Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,International series in intelligent technologies,book series,Eran Ferri; Gideon Langholz,,,,https://doi.org/10.1007/978-1-4615-4401-2_9,en,False,closed,26,2,0,0,Robotics,Book chapter,Other / Mixed,2000,79.80514705882354,0.515
https://openalex.org/W1676677252,Fiat and Bona Fide Boundaries,2000,2000-03-01,article,358.0,13.25925925925926,28.0,Semantic Web and Ontologies,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,Philosophy and Phenomenological Research,journal,Barry Smith; Achille C. Varzi,,,,https://doi.org/10.2307/2653492,en,True,green,26,2,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2000,79.80514705882354,0.196
https://openalex.org/W1591229288,Register Based Genetic Programming on FPGA Computing Platforms,2000,2000-01-01,book-chapter,25.0,0.9259259259259259,21.0,Evolutionary Algorithms and Applications; Viral Infectious Diseases and Gene Expression in Insects; CRISPR and Genetic Engineering,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Malcolm I. Heywood; A. Nur Zincir‐Heywood,Dokuz Eylül University; Ege University,https://openalex.org/I193615760; https://openalex.org/I41641357,TR,https://doi.org/10.1007/978-3-540-46239-2_4,en,False,closed,26,2,2,1,Healthcare AI,Book chapter,Academia,2000,79.80514705882354,0.285
https://openalex.org/W4236320540,structured programming language,2000,2000-01-01,book-chapter,1.0,0.037037037037037035,0.0,"Logic, programming, and type systems; Formal Methods in Verification","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,,,Martin H. Weik,,,,https://doi.org/10.1007/1-4020-0613-6_18425,en,False,closed,26,1,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2000,79.80514705882354,0.843
https://openalex.org/W4245857357,Efficient universal lossless data compression algorithms based on a greedy sequential grammar transform. I. Without context models,2000,2000-05-01,article,79.0,2.925925925925926,33.0,Algorithms and Data Compression; DNA and Biological Computing; Network Packet Processing and Optimization,Algorithms and Data Compression,Artificial Intelligence,Computer Science,Physical Sciences,IEEE Transactions on Information Theory,journal,En‐hui Yang; John C. Kieffer,University of Waterloo; University of Minnesota,https://openalex.org/I151746483; https://openalex.org/I130238516,CA; US,https://doi.org/10.1109/18.841161,en,False,closed,26,2,2,2,ML Theory & Optimization,Article / Journal,Academia,2000,79.80514705882354,0.148
https://openalex.org/W204271801,Photon Bunching and Multi-photon Interference between Independent Parametric Down-Conversion Processes,2000,2000-01-01,book-chapter,0.0,0.0,24.0,Quantum Information and Cryptography; Advanced Fluorescence Microscopy Techniques; Laser-Matter Interactions and Applications,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,,,Z. Y. Ou; June‐Koo Kevin Rhee; L. J. Wang,Indiana University – Purdue University Indianapolis; University of Indianapolis; Princeton University,https://openalex.org/I55769427; https://openalex.org/I135191193; https://openalex.org/I20089843,US,https://doi.org/10.1007/978-3-662-07313-1_24,en,False,closed,26,3,3,1,Core ML / Deep Learning,Book chapter,Academia,2000,79.80514705882354,0.241
