primary_topic_id,primary_topic_name,paper_count,publication_year,topic_bucket
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",151,2009,Healthcare AI
https://openalex.org/T12611,Neural Networks and Reservoir Computing,134,2009,Core ML / Deep Learning
https://openalex.org/T12380,Authorship Attribution and Profiling,129,2009,Other
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,122,2009,NLP
https://openalex.org/T12131,Wireless Signal Modulation Classification,116,2009,Core ML / Deep Learning
https://openalex.org/T13935,Mathematical Control Systems and Analysis,102,2009,Robotics
https://openalex.org/T13629,Text Readability and Simplification,94,2009,NLP
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,85,2009,Other
https://openalex.org/T13559,Edcuational Technology Systems,82,2009,Other
https://openalex.org/T13702,Machine Learning in Healthcare,78,2009,Healthcare AI
https://openalex.org/T13674,Computer Science and Engineering,77,2009,Other
https://openalex.org/T12676,Machine Learning and ELM,74,2009,Core ML / Deep Learning
https://openalex.org/T12128,AI in Service Interactions,58,2009,Other
https://openalex.org/T13904,Artificial Intelligence Applications,55,2009,Core ML / Deep Learning
https://openalex.org/T12260,Educational Technology and Pedagogy,42,2009,Other
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,35,2009,Other
https://openalex.org/T14064,Organizational and Employee Performance,34,2009,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,33,2009,Core ML / Deep Learning
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,32,2009,ML Theory & Optimization
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,22,2009,Other
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),18,2009,AI Ethics & Fairness
https://openalex.org/T13514,Experience-Based Knowledge Management,14,2009,Other
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,13,2009,Core ML / Deep Learning
https://openalex.org/T14413,Advanced Technologies in Various Fields,11,2009,Other
https://openalex.org/T13567,AI and Multimedia in Education,1,2009,Other
https://openalex.org/T10215,Semantic Web and Ontologies,3537,2010,Other
https://openalex.org/T10181,Natural Language Processing Techniques,2972,2010,NLP
https://openalex.org/T10320,Neural Networks and Applications,2935,2010,Core ML / Deep Learning
https://openalex.org/T10020,Quantum Information and Cryptography,2792,2010,Other
https://openalex.org/T13734,Advanced Computational Techniques and Applications,2136,2010,Other
https://openalex.org/T14335,Educational Robotics and Engineering,2071,2010,Robotics
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,1902,2010,ML Theory & Optimization
https://openalex.org/T10237,Cryptography and Data Security,1628,2010,Other
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1606,2010,Other
https://openalex.org/T10126,"Logic, programming, and type systems",1561,2010,Other
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1486,2010,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1383,2010,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1376,2010,NLP
https://openalex.org/T11269,Algorithms and Data Compression,1291,2010,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1213,2010,Robotics
https://openalex.org/T11130,Coding theory and cryptography,1199,2010,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1198,2010,Other
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1162,2010,Other
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1135,2010,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,1006,2010,Other
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,948,2010,ML Theory & Optimization
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,899,2010,NLP
https://openalex.org/T12031,Speech and dialogue systems,863,2010,NLP
https://openalex.org/T11901,Bayesian Methods and Mixture Models,854,2010,ML Theory & Optimization
https://openalex.org/T10951,Cryptographic Implementations and Security,827,2010,Other
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,768,2010,AI Ethics & Fairness
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,767,2010,Other
https://openalex.org/T10637,Advanced Clustering Algorithms Research,709,2010,Core ML / Deep Learning
https://openalex.org/T11424,Security and Verification in Computing,701,2010,Other
https://openalex.org/T10862,AI in cancer detection,673,2010,Healthcare AI
https://openalex.org/T11574,Artificial Intelligence in Games,662,2010,Core ML / Deep Learning
https://openalex.org/T10028,Topic Modeling,650,2010,Other
https://openalex.org/T10906,AI-based Problem Solving and Planning,622,2010,Other
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,612,2010,Other
https://openalex.org/T11550,Text and Document Classification Technologies,605,2010,NLP
https://openalex.org/T13083,Advanced Text Analysis Techniques,579,2010,NLP
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,568,2010,Other
https://openalex.org/T12805,Cognitive Science and Mapping,533,2010,Other
https://openalex.org/T12072,Machine Learning and Algorithms,521,2010,Core ML / Deep Learning
https://openalex.org/T13650,Computational Physics and Python Applications,505,2010,Other
https://openalex.org/T10462,Reinforcement Learning in Robotics,452,2010,Reinforcement Learning
https://openalex.org/T11276,Solar Radiation and Photovoltaics,436,2010,Other
https://openalex.org/T13018,Seismology and Earthquake Studies,374,2010,Other
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,348,2010,NLP
https://openalex.org/T13398,Data Analysis with R,307,2010,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,304,2010,Core ML / Deep Learning
https://openalex.org/T12761,Data Stream Mining Techniques,278,2010,Other
https://openalex.org/T12535,Machine Learning and Data Classification,263,2010,Core ML / Deep Learning
https://openalex.org/T13062,Cognitive Computing and Networks,250,2010,Other
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,201,2010,ML Theory & Optimization
https://openalex.org/T14351,Statistical and Computational Modeling,180,2010,Other
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",159,2010,Healthcare AI
https://openalex.org/T12611,Neural Networks and Reservoir Computing,154,2010,Core ML / Deep Learning
https://openalex.org/T12380,Authorship Attribution and Profiling,153,2010,Other
https://openalex.org/T12131,Wireless Signal Modulation Classification,151,2010,Core ML / Deep Learning
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,149,2010,NLP
https://openalex.org/T13851,"Law, AI, and Intellectual Property",149,2010,Other
https://openalex.org/T13935,Mathematical Control Systems and Analysis,135,2010,Robotics
https://openalex.org/T13559,Edcuational Technology Systems,120,2010,Other
https://openalex.org/T13674,Computer Science and Engineering,110,2010,Other
https://openalex.org/T13629,Text Readability and Simplification,89,2010,NLP
https://openalex.org/T12676,Machine Learning and ELM,83,2010,Core ML / Deep Learning
https://openalex.org/T12128,AI in Service Interactions,76,2010,Other
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,73,2010,Other
https://openalex.org/T12260,Educational Technology and Pedagogy,70,2010,Other
https://openalex.org/T13702,Machine Learning in Healthcare,70,2010,Healthcare AI
https://openalex.org/T13904,Artificial Intelligence Applications,62,2010,Core ML / Deep Learning
https://openalex.org/T14064,Organizational and Employee Performance,58,2010,Other
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,53,2010,ML Theory & Optimization
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,50,2010,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,35,2010,Core ML / Deep Learning
https://openalex.org/T13514,Experience-Based Knowledge Management,30,2010,Other
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,25,2010,Other
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,23,2010,Core ML / Deep Learning
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),18,2010,AI Ethics & Fairness
https://openalex.org/T14413,Advanced Technologies in Various Fields,15,2010,Other
https://openalex.org/T13567,AI and Multimedia in Education,7,2010,Other
https://openalex.org/T10215,Semantic Web and Ontologies,4034,2011,Other
https://openalex.org/T10320,Neural Networks and Applications,2990,2011,Core ML / Deep Learning
https://openalex.org/T10020,Quantum Information and Cryptography,2929,2011,Other
https://openalex.org/T10181,Natural Language Processing Techniques,2600,2011,NLP
https://openalex.org/T13734,Advanced Computational Techniques and Applications,2099,2011,Other
https://openalex.org/T14335,Educational Robotics and Engineering,2040,2011,Robotics
https://openalex.org/T10237,Cryptography and Data Security,1840,2011,Other
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,1714,2011,ML Theory & Optimization
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1617,2011,Other
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1449,2011,Other
https://openalex.org/T10126,"Logic, programming, and type systems",1414,2011,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1408,2011,NLP
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1379,2011,Other
https://openalex.org/T11130,Coding theory and cryptography,1365,2011,Other
https://openalex.org/T11269,Algorithms and Data Compression,1337,2011,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1327,2011,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1322,2011,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1212,2011,Robotics
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1089,2011,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,1051,2011,Other
https://openalex.org/T10951,Cryptographic Implementations and Security,946,2011,Other
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,937,2011,NLP
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,935,2011,ML Theory & Optimization
https://openalex.org/T11901,Bayesian Methods and Mixture Models,917,2011,ML Theory & Optimization
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,763,2011,Other
https://openalex.org/T12031,Speech and dialogue systems,752,2011,NLP
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,745,2011,AI Ethics & Fairness
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,706,2011,Other
https://openalex.org/T11424,Security and Verification in Computing,705,2011,Other
https://openalex.org/T10637,Advanced Clustering Algorithms Research,702,2011,Core ML / Deep Learning
https://openalex.org/T11574,Artificial Intelligence in Games,697,2011,Core ML / Deep Learning
https://openalex.org/T10028,Topic Modeling,682,2011,Other
https://openalex.org/T10862,AI in cancer detection,675,2011,Healthcare AI
https://openalex.org/T13083,Advanced Text Analysis Techniques,659,2011,NLP
https://openalex.org/T10906,AI-based Problem Solving and Planning,633,2011,Other
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,627,2011,Other
https://openalex.org/T11550,Text and Document Classification Technologies,622,2011,NLP
https://openalex.org/T12805,Cognitive Science and Mapping,597,2011,Other
https://openalex.org/T13650,Computational Physics and Python Applications,546,2011,Other
https://openalex.org/T12072,Machine Learning and Algorithms,530,2011,Core ML / Deep Learning
https://openalex.org/T11276,Solar Radiation and Photovoltaics,506,2011,Other
https://openalex.org/T10462,Reinforcement Learning in Robotics,457,2011,Reinforcement Learning
https://openalex.org/T13018,Seismology and Earthquake Studies,434,2011,Other
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,382,2011,NLP
https://openalex.org/T11652,Imbalanced Data Classification Techniques,355,2011,Core ML / Deep Learning
https://openalex.org/T12761,Data Stream Mining Techniques,336,2011,Other
https://openalex.org/T12535,Machine Learning and Data Classification,295,2011,Core ML / Deep Learning
https://openalex.org/T13062,Cognitive Computing and Networks,287,2011,Other
https://openalex.org/T13398,Data Analysis with R,278,2011,Other
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,206,2011,ML Theory & Optimization
https://openalex.org/T14351,Statistical and Computational Modeling,206,2011,Other
https://openalex.org/T13851,"Law, AI, and Intellectual Property",184,2011,Other
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",182,2011,Healthcare AI
https://openalex.org/T12260,Educational Technology and Pedagogy,171,2011,Other
https://openalex.org/T12380,Authorship Attribution and Profiling,167,2011,Other
https://openalex.org/T12611,Neural Networks and Reservoir Computing,162,2011,Core ML / Deep Learning
https://openalex.org/T13559,Edcuational Technology Systems,158,2011,Other
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,148,2011,NLP
https://openalex.org/T12131,Wireless Signal Modulation Classification,145,2011,Core ML / Deep Learning
https://openalex.org/T13935,Mathematical Control Systems and Analysis,140,2011,Robotics
https://openalex.org/T12676,Machine Learning and ELM,132,2011,Core ML / Deep Learning
https://openalex.org/T13674,Computer Science and Engineering,125,2011,Other
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,122,2011,Other
https://openalex.org/T13702,Machine Learning in Healthcare,108,2011,Healthcare AI
https://openalex.org/T14064,Organizational and Employee Performance,104,2011,Other
https://openalex.org/T13629,Text Readability and Simplification,103,2011,NLP
https://openalex.org/T13904,Artificial Intelligence Applications,91,2011,Core ML / Deep Learning
https://openalex.org/T12128,AI in Service Interactions,68,2011,Other
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,66,2011,ML Theory & Optimization
https://openalex.org/T11273,Advanced Graph Neural Networks,45,2011,Core ML / Deep Learning
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,45,2011,Other
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,30,2011,Core ML / Deep Learning
https://openalex.org/T13514,Experience-Based Knowledge Management,30,2011,Other
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,29,2011,Other
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),22,2011,AI Ethics & Fairness
https://openalex.org/T14413,Advanced Technologies in Various Fields,20,2011,Other
https://openalex.org/T13567,AI and Multimedia in Education,8,2011,Other
https://openalex.org/T10215,Semantic Web and Ontologies,3515,2012,Other
https://openalex.org/T10181,Natural Language Processing Techniques,3308,2012,NLP
https://openalex.org/T10020,Quantum Information and Cryptography,2966,2012,Other
https://openalex.org/T10320,Neural Networks and Applications,2659,2012,Core ML / Deep Learning
https://openalex.org/T14335,Educational Robotics and Engineering,2145,2012,Robotics
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,2025,2012,ML Theory & Optimization
https://openalex.org/T13734,Advanced Computational Techniques and Applications,2018,2012,Other
https://openalex.org/T10237,Cryptography and Data Security,1900,2012,Other
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1644,2012,Other
https://openalex.org/T10126,"Logic, programming, and type systems",1535,2012,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1464,2012,NLP
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1430,2012,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1412,2012,Other
https://openalex.org/T11130,Coding theory and cryptography,1405,2012,Other
https://openalex.org/T11269,Algorithms and Data Compression,1342,2012,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1276,2012,Robotics
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1225,2012,Other
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,1210,2012,ML Theory & Optimization
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,1173,2012,Other
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1153,2012,Other
https://openalex.org/T10951,Cryptographic Implementations and Security,1096,2012,Other
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1080,2012,Other
https://openalex.org/T11901,Bayesian Methods and Mixture Models,1004,2012,ML Theory & Optimization
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,991,2012,NLP
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,937,2012,AI Ethics & Fairness
https://openalex.org/T10028,Topic Modeling,868,2012,Other
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,858,2012,Other
https://openalex.org/T11574,Artificial Intelligence in Games,800,2012,Core ML / Deep Learning
https://openalex.org/T10637,Advanced Clustering Algorithms Research,799,2012,Core ML / Deep Learning
https://openalex.org/T13083,Advanced Text Analysis Techniques,783,2012,NLP
https://openalex.org/T10862,AI in cancer detection,769,2012,Healthcare AI
https://openalex.org/T11424,Security and Verification in Computing,730,2012,Other
https://openalex.org/T12031,Speech and dialogue systems,727,2012,NLP
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,702,2012,Other
https://openalex.org/T11550,Text and Document Classification Technologies,696,2012,NLP
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,651,2012,Other
https://openalex.org/T11276,Solar Radiation and Photovoltaics,644,2012,Other
https://openalex.org/T10906,AI-based Problem Solving and Planning,615,2012,Other
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,595,2012,NLP
https://openalex.org/T10462,Reinforcement Learning in Robotics,587,2012,Reinforcement Learning
https://openalex.org/T12805,Cognitive Science and Mapping,586,2012,Other
https://openalex.org/T13650,Computational Physics and Python Applications,585,2012,Other
https://openalex.org/T12072,Machine Learning and Algorithms,582,2012,Core ML / Deep Learning
https://openalex.org/T13018,Seismology and Earthquake Studies,456,2012,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,380,2012,Core ML / Deep Learning
https://openalex.org/T13559,Edcuational Technology Systems,379,2012,Other
https://openalex.org/T12535,Machine Learning and Data Classification,334,2012,Core ML / Deep Learning
https://openalex.org/T12761,Data Stream Mining Techniques,322,2012,Other
https://openalex.org/T13062,Cognitive Computing and Networks,310,2012,Other
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,293,2012,ML Theory & Optimization
https://openalex.org/T13398,Data Analysis with R,275,2012,Other
https://openalex.org/T12676,Machine Learning and ELM,248,2012,Core ML / Deep Learning
https://openalex.org/T12380,Authorship Attribution and Profiling,246,2012,Other
https://openalex.org/T13674,Computer Science and Engineering,245,2012,Other
https://openalex.org/T13851,"Law, AI, and Intellectual Property",230,2012,Other
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,226,2012,NLP
https://openalex.org/T12611,Neural Networks and Reservoir Computing,210,2012,Core ML / Deep Learning
https://openalex.org/T14351,Statistical and Computational Modeling,202,2012,Other
https://openalex.org/T12260,Educational Technology and Pedagogy,194,2012,Other
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,163,2012,Other
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",160,2012,Healthcare AI
https://openalex.org/T12131,Wireless Signal Modulation Classification,156,2012,Core ML / Deep Learning
https://openalex.org/T13702,Machine Learning in Healthcare,138,2012,Healthcare AI
https://openalex.org/T13935,Mathematical Control Systems and Analysis,130,2012,Robotics
https://openalex.org/T13629,Text Readability and Simplification,124,2012,NLP
https://openalex.org/T14064,Organizational and Employee Performance,102,2012,Other
https://openalex.org/T13904,Artificial Intelligence Applications,93,2012,Core ML / Deep Learning
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,92,2012,ML Theory & Optimization
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,83,2012,Other
https://openalex.org/T12128,AI in Service Interactions,73,2012,Other
https://openalex.org/T11273,Advanced Graph Neural Networks,54,2012,Core ML / Deep Learning
https://openalex.org/T13514,Experience-Based Knowledge Management,41,2012,Other
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,33,2012,Core ML / Deep Learning
https://openalex.org/T14413,Advanced Technologies in Various Fields,31,2012,Other
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),24,2012,AI Ethics & Fairness
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,23,2012,Other
https://openalex.org/T13567,AI and Multimedia in Education,12,2012,Other
https://openalex.org/T10215,Semantic Web and Ontologies,3600,2013,Other
https://openalex.org/T10020,Quantum Information and Cryptography,3227,2013,Other
https://openalex.org/T10181,Natural Language Processing Techniques,3194,2013,NLP
https://openalex.org/T10320,Neural Networks and Applications,2665,2013,Core ML / Deep Learning
https://openalex.org/T14335,Educational Robotics and Engineering,2259,2013,Robotics
https://openalex.org/T10237,Cryptography and Data Security,2185,2013,Other
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,1956,2013,ML Theory & Optimization
https://openalex.org/T13734,Advanced Computational Techniques and Applications,1901,2013,Other
https://openalex.org/T12157,Geochemistry and Geologic Mapping,1690,2013,Other
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,1641,2013,ML Theory & Optimization
https://openalex.org/T10126,"Logic, programming, and type systems",1534,2013,Other
https://openalex.org/T11269,Algorithms and Data Compression,1504,2013,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1491,2013,Other
https://openalex.org/T10201,Speech Recognition and Synthesis,1477,2013,NLP
https://openalex.org/T11130,Coding theory and cryptography,1459,2013,Other
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1421,2013,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1370,2013,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,1343,2013,Other
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1173,2013,Robotics
https://openalex.org/T11901,Bayesian Methods and Mixture Models,1139,2013,ML Theory & Optimization
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1093,2013,Other
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,1023,2013,NLP
https://openalex.org/T10028,Topic Modeling,1012,2013,Other
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,996,2013,AI Ethics & Fairness
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,995,2013,Other
https://openalex.org/T10951,Cryptographic Implementations and Security,935,2013,Other
https://openalex.org/T13083,Advanced Text Analysis Techniques,840,2013,NLP
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,831,2013,Other
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,801,2013,Other
https://openalex.org/T10862,AI in cancer detection,798,2013,Healthcare AI
https://openalex.org/T11276,Solar Radiation and Photovoltaics,763,2013,Other
https://openalex.org/T11424,Security and Verification in Computing,763,2013,Other
https://openalex.org/T10637,Advanced Clustering Algorithms Research,753,2013,Core ML / Deep Learning
https://openalex.org/T11574,Artificial Intelligence in Games,753,2013,Core ML / Deep Learning
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,723,2013,NLP
https://openalex.org/T12031,Speech and dialogue systems,697,2013,NLP
https://openalex.org/T11550,Text and Document Classification Technologies,687,2013,NLP
https://openalex.org/T12805,Cognitive Science and Mapping,677,2013,Other
https://openalex.org/T11902,Intelligent Tutoring Systems and Adaptive Learning,660,2013,Other
https://openalex.org/T10906,AI-based Problem Solving and Planning,647,2013,Other
https://openalex.org/T13018,Seismology and Earthquake Studies,552,2013,Other
https://openalex.org/T12072,Machine Learning and Algorithms,545,2013,Core ML / Deep Learning
https://openalex.org/T13650,Computational Physics and Python Applications,544,2013,Other
https://openalex.org/T10462,Reinforcement Learning in Robotics,515,2013,Reinforcement Learning
https://openalex.org/T13559,Edcuational Technology Systems,438,2013,Other
https://openalex.org/T11652,Imbalanced Data Classification Techniques,429,2013,Core ML / Deep Learning
https://openalex.org/T12761,Data Stream Mining Techniques,420,2013,Other
https://openalex.org/T13398,Data Analysis with R,386,2013,Other
https://openalex.org/T12676,Machine Learning and ELM,336,2013,Core ML / Deep Learning
https://openalex.org/T12535,Machine Learning and Data Classification,310,2013,Core ML / Deep Learning
https://openalex.org/T12814,Gaussian Processes and Bayesian Inference,302,2013,ML Theory & Optimization
https://openalex.org/T14351,Statistical and Computational Modeling,281,2013,Other
https://openalex.org/T12262,Hate Speech and Cyberbullying Detection,265,2013,NLP
https://openalex.org/T13674,Computer Science and Engineering,260,2013,Other
https://openalex.org/T13062,Cognitive Computing and Networks,250,2013,Other
https://openalex.org/T12380,Authorship Attribution and Profiling,248,2013,Other
https://openalex.org/T12260,Educational Technology and Pedagogy,242,2013,Other
https://openalex.org/T12611,Neural Networks and Reservoir Computing,223,2013,Core ML / Deep Learning
https://openalex.org/T13851,"Law, AI, and Intellectual Property",204,2013,Other
https://openalex.org/T14381,"Psychiatry, Mental Health, Neuroscience",192,2013,Healthcare AI
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,183,2013,Other
https://openalex.org/T12131,Wireless Signal Modulation Classification,179,2013,Core ML / Deep Learning
https://openalex.org/T13935,Mathematical Control Systems and Analysis,175,2013,Robotics
https://openalex.org/T13702,Machine Learning in Healthcare,170,2013,Healthcare AI
https://openalex.org/T13629,Text Readability and Simplification,161,2013,NLP
https://openalex.org/T14064,Organizational and Employee Performance,144,2013,Other
https://openalex.org/T11612,Stochastic Gradient Optimization Techniques,129,2013,ML Theory & Optimization
https://openalex.org/T11273,Advanced Graph Neural Networks,104,2013,Core ML / Deep Learning
https://openalex.org/T12128,AI in Service Interactions,92,2013,Other
https://openalex.org/T13904,Artificial Intelligence Applications,81,2013,Core ML / Deep Learning
https://openalex.org/T14175,Intuitionistic Fuzzy Systems Applications,71,2013,Other
https://openalex.org/T11689,Adversarial Robustness in Machine Learning,45,2013,Core ML / Deep Learning
https://openalex.org/T14413,Advanced Technologies in Various Fields,44,2013,Other
https://openalex.org/T13514,Experience-Based Knowledge Management,39,2013,Other
https://openalex.org/T13898,Diverse Interdisciplinary Research Studies,37,2013,Other
https://openalex.org/T12026,Explainable Artificial Intelligence (XAI),35,2013,AI Ethics & Fairness
https://openalex.org/T13567,AI and Multimedia in Education,14,2013,Other
https://openalex.org/T10181,Natural Language Processing Techniques,4745,2014,NLP
https://openalex.org/T10215,Semantic Web and Ontologies,3634,2014,Other
https://openalex.org/T10020,Quantum Information and Cryptography,3253,2014,Other
https://openalex.org/T10320,Neural Networks and Applications,2754,2014,Core ML / Deep Learning
https://openalex.org/T12157,Geochemistry and Geologic Mapping,2686,2014,Other
https://openalex.org/T10237,Cryptography and Data Security,2298,2014,Other
https://openalex.org/T14335,Educational Robotics and Engineering,2270,2014,Robotics
https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,2240,2014,ML Theory & Optimization
https://openalex.org/T10201,Speech Recognition and Synthesis,1687,2014,NLP
https://openalex.org/T13734,Advanced Computational Techniques and Applications,1633,2014,Other
https://openalex.org/T10126,"Logic, programming, and type systems",1613,2014,Other
https://openalex.org/T11130,Coding theory and cryptography,1520,2014,Other
https://openalex.org/T10711,Target Tracking and Data Fusion in Sensor Networks,1448,2014,Other
https://openalex.org/T10682,Quantum Computing Algorithms and Architecture,1437,2014,Other
https://openalex.org/T11269,Algorithms and Data Compression,1409,2014,Other
https://openalex.org/T10639,Advanced Software Engineering Methodologies,1406,2014,Other
https://openalex.org/T10028,Topic Modeling,1331,2014,Other
https://openalex.org/T11010,"Logic, Reasoning, and Knowledge",1265,2014,Other
https://openalex.org/T11901,Bayesian Methods and Mixture Models,1148,2014,ML Theory & Optimization
https://openalex.org/T10664,Sentiment Analysis and Opinion Mining,1129,2014,NLP
https://openalex.org/T10764,Privacy-Preserving Technologies in Data,1128,2014,AI Ethics & Fairness
https://openalex.org/T10820,Fuzzy Logic and Control Systems,1118,2014,Robotics
https://openalex.org/T10951,Cryptographic Implementations and Security,1062,2014,Other
https://openalex.org/T10456,Multi-Agent Systems and Negotiation,1061,2014,Other
https://openalex.org/T11975,Evolutionary Algorithms and Applications,1053,2014,Other
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,1013,2014,ML Theory & Optimization
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,997,2014,NLP
https://openalex.org/T11276,Solar Radiation and Photovoltaics,967,2014,Other
https://openalex.org/T13083,Advanced Text Analysis Techniques,948,2014,NLP
https://openalex.org/T11512,Anomaly Detection Techniques and Applications,920,2014,Other
https://openalex.org/T11574,Artificial Intelligence in Games,872,2014,Core ML / Deep Learning
https://openalex.org/T10637,Advanced Clustering Algorithms Research,871,2014,Core ML / Deep Learning
https://openalex.org/T12031,Speech and dialogue systems,853,2014,NLP
https://openalex.org/T10862,AI in cancer detection,849,2014,Healthcare AI
https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,833,2014,Other
https://openalex.org/T11424,Security and Verification in Computing,822,2014,Other
https://openalex.org/T11550,Text and Document Classification Technologies,786,2014,NLP
